algorithm,operation,message_bytes,concurrency,cpu_ghz,aesni,avx2,neon,machine_id,os_name,containerized,latency_ms,throughput_ops,crypto_type,correctness,timestamp,notes,trial_id
BIKE-L3,keygen,0,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6311,1584.5,KEM,True,2025-11-21T22:08:29.033957,,100
BIKE-L3,keygen,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6405,1561.26,KEM,True,2025-11-21T22:08:29.034621,,101
BIKE-L3,keygen,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6204,1611.82,KEM,True,2025-11-21T22:08:29.035264,,102
BIKE-L3,keygen,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6315,1583.43,KEM,True,2025-11-21T22:08:29.035919,,103
BIKE-L3,keygen,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6652,1503.3,KEM,True,2025-11-21T22:08:29.036608,,104
BIKE-L3,keygen,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6226,1606.04,KEM,True,2025-11-21T22:08:29.037258,,105
BIKE-L3,keygen,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6349,1575.13,KEM,True,2025-11-21T22:08:29.037917,,106
BIKE-L3,keygen,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6314,1583.74,KEM,True,2025-11-21T22:08:29.038583,,107
BIKE-L3,keygen,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6211,1609.94,KEM,True,2025-11-21T22:08:29.039228,,108
BIKE-L3,keygen,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6477,1543.88,KEM,True,2025-11-21T22:08:29.039899,,109
BIKE-L3,keygen,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6286,1590.8,KEM,True,2025-11-21T22:08:29.040553,,110
BIKE-L3,keygen,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6215,1609.03,KEM,True,2025-11-21T22:08:29.041218,,111
BIKE-L3,keygen,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6483,1542.6,KEM,True,2025-11-21T22:08:29.041891,,112
BIKE-L3,keygen,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6369,1569.99,KEM,True,2025-11-21T22:08:29.042553,,113
BIKE-L3,keygen,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.627,1594.97,KEM,True,2025-11-21T22:08:29.043218,,114
BIKE-L3,keygen,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6372,1569.29,KEM,True,2025-11-21T22:08:29.043880,,115
BIKE-L3,keygen,1024,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6379,1567.75,KEM,True,2025-11-21T22:08:29.044542,,116
BIKE-L3,keygen,1024,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6443,1552.13,KEM,True,2025-11-21T22:08:29.045212,,117
BIKE-L3,keygen,1024,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6429,1555.4,KEM,True,2025-11-21T22:08:29.045880,,118
BIKE-L3,keygen,1024,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6346,1575.69,KEM,True,2025-11-21T22:08:29.046539,,119
BIKE-L3,keygen,1024,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6412,1559.48,KEM,True,2025-11-21T22:08:29.047205,,120
BIKE-L3,encap,0,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.753,1328.08,KEM,True,2025-11-21T22:08:29.047993,,121
BIKE-L3,encap,0,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7165,1395.72,KEM,True,2025-11-21T22:08:29.048739,,122
BIKE-L3,encap,0,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6989,1430.77,KEM,True,2025-11-21T22:08:29.049462,,123
BIKE-L3,encap,0,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7097,1409.03,KEM,True,2025-11-21T22:08:29.050197,,124
BIKE-L3,encap,0,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7184,1392.03,KEM,True,2025-11-21T22:08:29.050939,,125
BIKE-L3,encap,0,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7099,1408.58,KEM,True,2025-11-21T22:08:29.051674,,126
BIKE-L3,encap,0,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7123,1403.92,KEM,True,2025-11-21T22:08:29.052410,,127
BIKE-L3,encap,0,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7179,1392.95,KEM,True,2025-11-21T22:08:29.053154,,128
BIKE-L3,encap,0,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7172,1394.29,KEM,True,2025-11-21T22:08:29.053896,,129
BIKE-L3,encap,0,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7224,1384.35,KEM,True,2025-11-21T22:08:29.054643,,130
BIKE-L3,encap,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6974,1433.85,KEM,True,2025-11-21T22:08:29.055366,,131
BIKE-L3,encap,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7252,1378.91,KEM,True,2025-11-21T22:08:29.056116,,132
BIKE-L3,encap,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7109,1406.59,KEM,True,2025-11-21T22:08:29.056853,,133
BIKE-L3,encap,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6968,1435.13,KEM,True,2025-11-21T22:08:29.057586,,134
BIKE-L3,encap,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6967,1435.35,KEM,True,2025-11-21T22:08:29.058306,,135
BIKE-L3,encap,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7195,1389.88,KEM,True,2025-11-21T22:08:29.059049,,136
BIKE-L3,encap,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7098,1408.77,KEM,True,2025-11-21T22:08:29.059784,,137
BIKE-L3,encap,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6976,1433.44,KEM,True,2025-11-21T22:08:29.060505,,138
BIKE-L3,encap,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7321,1366.0,KEM,True,2025-11-21T22:08:29.061262,,139
BIKE-L3,encap,1024,1,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7126,1403.39,KEM,True,2025-11-21T22:08:29.062003,,140
BIKE-L3,encap,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7292,1371.29,KEM,True,2025-11-21T22:08:29.062757,,141
BIKE-L3,encap,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6977,1433.27,KEM,True,2025-11-21T22:08:29.063478,,142
BIKE-L3,encap,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.71,1408.35,KEM,True,2025-11-21T22:08:29.064212,,143
BIKE-L3,encap,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7098,1408.92,KEM,True,2025-11-21T22:08:29.064945,,144
BIKE-L3,encap,1024,16,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7081,1412.15,KEM,True,2025-11-21T22:08:29.065678,,145
BIKE-L3,encap,1024,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.6964,1436.01,KEM,True,2025-11-21T22:08:29.066407,,146
BIKE-L3,encap,1024,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7104,1407.61,KEM,True,2025-11-21T22:08:29.067140,,147
